Customer ID,recency,frequency,average_order_value,CLTV_predicted
16743,29,371,11.35350404,4212.15
12422,95,172,24.4797093,4210.51
12360,52,217,19.37294931,4203.93
15518,64,448,9.35265625,4189.99
14868,3,211,19.82943128,4184.01
17738,19,230,18.1893913,4183.56
16072,288,531,7.872109228,4180.09
17673,1,507,8.232504931,4173.88
17930,35,87,47.96735632,4173.16
18287,42,155,26.90277419,4169.93
18194,82,28,148.6442857,4162.04
12653,148,86,48.38174419,4160.83
13461,38,62,67.09677419,4160
14740,197,231,18.00021645,4158.05
16749,591,72,57.74833333,4157.88
16209,88,67,61.81634328,4141.695
15002,115,337,12.27916914,4138.08
16732,31,221,18.68588235,4129.58
12569,2,188,21.93984043,4124.69
15493,32,612,6.734771242,4121.68
13450,26,147,28.02748299,4120.04
12798,10,33,124.7037879,4115.225
14408,10,128,32.04898438,4102.27
18079,45,136,30.13290441,4098.075
16477,63,246,16.64378049,4094.37
14566,110,16,255.75,4092
15050,25,149,27.43080537,4087.19
12876,57,170,24.01052941,4081.79
18077,8,353,11.55464589,4078.79
14878,12,369,11.04742547,4076.5
14913,35,247,16.47821862,4070.12
17682,10,220,18.47854545,4065.28
13421,40,265,15.31603774,4058.75
17083,109,115,35.21556522,4049.79
13048,14,265,15.27973585,4049.13
12840,143,176,22.96573864,4041.97
15804,0,262,15.38270992,4030.27
14824,10,158,25.4614557,4022.91
17940,49,35,114.7934286,4017.77
12726,28,179,22.42793296,4014.6
15782,9,61,65.80491803,4014.1
12721,31,239,16.79112971,4013.08
12371,44,167,24.0257485,4012.3
16098,87,150,26.738,4010.7
16841,36,219,18.29251142,4006.06
16150,42,216,18.52856481,4002.17
16455,63,205,19.49058537,3995.57
16241,9,962,4.150582121,3992.86
17618,5,357,11.18378151,3992.61
15665,168,286,13.9408042,3987.07
17307,395,48,82.94822917,3981.515
14547,3,355,11.19647887,3974.75
14025,464,99,40.12,3971.88
16218,29,136,29.18139706,3968.67
14047,8,152,26.10598684,3968.11
13895,28,186,21.31994624,3965.51
13542,376,331,11.96220544,3959.49
16791,29,681,5.811497797,3957.63
13982,39,225,17.57462222,3954.29
17667,66,230,17.17695652,3950.7
16771,33,408,9.680392157,3949.6
18259,24,85,46.37529412,3941.9
17526,4,92,42.81782609,3939.24
15819,49,260,15.13380769,3934.79
15752,39,586,6.697798635,3924.91
13037,138,232,16.87478448,3914.95
12853,134,148,26.40202703,3907.5
13995,15,230,16.96526087,3902.01
12388,15,146,26.71993151,3901.11
15680,9,236,16.52809322,3900.63
14465,246,193,20.17207254,3893.21
15571,11,600,6.48725,3892.35
17218,4,471,8.261974522,3891.39
15708,40,337,11.53456973,3887.15
15051,23,289,13.43910035,3883.9
13446,430,192,20.21817708,3881.89
14655,8,103,37.65543689,3878.51
15823,372,155,25.00741935,3876.15
14817,200,230,16.81930435,3868.44
18073,114,72,53.60861111,3859.82
16440,7,307,12.5634202,3856.97
17646,219,196,19.67234694,3855.78
16057,16,218,17.68279817,3854.85
16928,80,319,12.0831348,3854.52
12358,1,77,50.04428571,3853.41
13213,56,204,18.88,3851.52
16341,24,158,24.37208861,3850.79
14532,236,314,12.24770701,3845.78
12510,142,145,26.48903448,3840.91
15696,33,221,17.35384615,3835.2
13481,45,224,17.10196429,3830.84
17287,26,463,8.265356371,3826.86
14565,95,160,23.87525,3820.04
15067,78,177,21.58118644,3819.87
12597,19,206,18.50106796,3811.22
15572,4,343,11.09953353,3807.14
13357,257,394,9.658654822,3805.51
15421,58,316,12.04221519,3805.34
17954,5,743,5.120296097,3804.38
16636,438,73,52.08273973,3802.04
14498,42,369,10.30271003,3801.7
16128,17,182,20.88489011,3801.05
17071,28,211,17.97966825,3793.71
12349,18,175,21.63714286,3786.5
14309,8,189,20.00428571,3780.81
13126,4,238,15.86054622,3774.81
17173,5,86,43.79767442,3766.6
17211,26,344,10.93107558,3760.29
12670,10,115,32.69817391,3760.29
12530,59,158,23.79278481,3759.26
17406,333,238,15.76794118,3752.77
12623,276,173,21.66381503,3747.84
16986,29,174,21.49692529,3740.465
15370,40,144,25.96534722,3739.01
15532,25,617,6.059724473,3738.85
15704,140,204,18.30715686,3734.66
14515,17,173,21.52635838,3724.06
12502,95,147,25.33244898,3723.87
17293,8,241,15.44634855,3722.57
14364,108,69,53.87463768,3717.35
15288,43,153,24.28352941,3715.38
14540,9,264,14.05166667,3709.64
14776,51,190,19.51736842,3708.3
15255,66,188,19.71287234,3706.02
17412,2,228,16.24605263,3704.1
15494,21,368,10.06141304,3702.6
16772,423,68,54.38308824,3698.05
17096,15,205,18.03868293,3697.93
16094,11,196,18.85489796,3695.56
12857,210,121,30.47933884,3688
16466,33,336,10.94949405,3679.03
12589,28,180,20.42694444,3676.85
12468,187,150,24.4716,3670.74
15480,116,215,17.05176744,3666.13
14593,21,611,5.999230769,3665.53
14744,16,118,31.01762712,3660.08
14857,59,213,17.14484038,3651.851
14649,4,527,6.928254269,3651.19
14640,24,203,17.97714286,3649.36
13632,24,220,16.57186364,3645.81
17063,21,205,17.74892683,3638.53
14770,232,197,18.46517766,3637.64
16748,17,165,22.04442424,3637.33
17528,1,253,14.34189723,3628.5
16444,46,371,9.773261456,3625.88
13305,4,200,18.08205,3616.41
16503,106,213,16.96873239,3614.34
16053,32,194,18.62417526,3613.09
15079,212,141,25.61978723,3612.39
15505,52,97,37.22639175,3610.96
15791,43,167,21.60682635,3608.34
18242,72,140,25.7515,3605.21
15827,73,217,16.6043318,3603.14
17019,11,643,5.602317263,3602.29
13750,53,75,48.02906667,3602.18
16325,46,138,26.06884058,3597.5
17422,16,205,17.53541463,3594.76
15834,70,374,9.594304813,3588.27
14132,2,200,17.93015,3586.03
17659,17,192,18.6665625,3583.98
15569,103,140,25.59607143,3583.45
17679,52,81,44.1308642,3574.6
17311,78,127,28.08314961,3566.56
15024,9,320,11.12309375,3559.39
14737,3,45,78.98155556,3554.17
15858,15,435,8.16645977,3552.41
15222,318,138,25.73123188,3550.91
14882,26,65,54.56384615,3546.65
14503,3,164,21.6052439,3543.26
16950,56,144,24.595625,3541.77
12645,33,160,22.120625,3539.3
17722,96,174,20.23114943,3520.22
16395,60,634,5.549542587,3518.41
16336,420,68,51.73073529,3517.69
17848,81,165,21.30345455,3515.07
16719,14,392,8.963316327,3513.62
15113,9,97,36.17969072,3509.43
18044,4,200,17.52805,3505.61
16240,24,135,25.94577778,3502.68
15059,40,589,5.927334465,3491.2
16983,12,231,15.11051948,3490.53
13577,25,168,20.76952381,3489.28
15811,22,273,12.76978022,3486.15
15306,64,162,21.51067901,3484.73
17597,213,128,27.1959375,3481.08
14934,81,185,18.79664865,3477.38
15712,9,166,20.91813253,3472.41
12631,57,183,18.95808743,3469.33
13849,51,220,15.76954545,3469.3
13929,169,57,60.83578947,3467.64
14837,89,209,16.55655502,3460.32
14653,1,382,9.035837696,3451.69
16360,4,636,5.425172956,3450.41
13313,22,187,18.42417112,3445.32
13536,1,178,19.35050562,3444.39
16347,11,342,10.0671345,3442.96
15974,39,176,19.55767045,3442.15
16208,44,253,13.5986166,3440.45
15953,15,167,20.60083832,3440.34
17725,16,192,17.911875,3439.08
12609,78,175,19.63348571,3435.86
18168,176,363,9.464187328,3435.5
16045,119,148,23.20898649,3434.93
15676,18,202,16.99381188,3432.75
15351,12,314,10.92426752,3430.22
17913,58,466,7.358991416,3429.29
12619,16,100,34.2864,3428.64
14409,71,104,32.95471154,3427.29
16281,72,39,87.79538462,3424.02
18052,564,16,213.821875,3421.15
12377,315,152,22.46105263,3414.08
13437,14,167,20.38952096,3405.05
17931,134,351,9.692991453,3402.24
15114,30,231,14.7191342,3400.12
16271,2,299,11.36394649,3397.82
13425,108,177,19.15497175,3390.43
15058,25,347,9.762478386,3387.58
13979,73,393,8.600330789,3379.93
17723,127,12,281.5333333,3378.4
14898,23,291,11.56683849,3365.95
13707,267,155,21.71522581,3365.86
13285,23,231,14.56532468,3364.59
13823,18,163,20.61619632,3360.44
14608,4,43,77.97534884,3352.94
18219,2,190,17.64578947,3352.7
13246,18,371,9.034366577,3351.75
16818,10,188,17.8168617,3349.57
17183,7,73,45.85356164,3347.31
15265,151,193,17.33492228,3345.64
14533,24,89,37.53308989,3340.445
12424,162,92,36.30467391,3340.03
16351,332,187,17.80764706,3330.03
12865,26,195,17.0434359,3323.47
13431,67,129,25.70728682,3316.24
13824,32,100,33.1476,3314.76
13131,23,149,22.24006711,3313.77
14217,1,174,18.95741379,3298.59
13611,89,226,14.59261062,3297.93
13031,407,407,8.090515971,3292.84
17768,8,182,18.09192308,3292.73
13650,16,172,19.11627907,3288
15632,15,167,19.67251497,3285.31
14285,21,61,53.84295082,3284.42
12872,326,394,8.334923858,3283.96
18188,15,133,24.66609023,3280.59
15978,77,129,25.42186047,3279.42
17774,96,397,8.246423174,3273.83
13291,155,318,10.28550314,3270.79
16067,562,68,48.07514706,3269.11
13214,417,229,14.25427948,3264.23
14451,60,512,6.364609375,3258.68
17924,11,33,98.71818182,3257.7
15057,275,70,46.51371429,3255.96
15538,537,14,232.3267857,3252.575
15380,8,52,62.48,3248.96
12770,210,28,115.9446429,3246.45
16612,32,167,19.43371257,3245.43
14215,11,186,17.44252688,3244.31
15140,52,112,28.96151786,3243.69
17353,129,14,231.5714286,3242
15356,31,669,4.842406577,3239.57
15625,103,171,18.92631579,3236.4
12963,8,174,18.59649425,3235.79
16101,70,192,16.81854167,3229.16
14669,241,387,8.312093023,3216.78
14507,23,258,12.4679845,3216.74
12951,8,194,16.56556701,3213.72
16918,49,454,7.062863436,3206.54
16107,17,31,103.36,3204.16
17147,22,136,23.52904412,3199.95
14315,44,133,24.0437594,3197.82
16515,52,236,13.47059322,3179.06
17621,21,66,48.10787879,3175.12
13397,72,89,35.65724719,3173.495
13268,17,433,7.325034642,3171.74
16837,31,165,19.21806061,3170.98
17640,86,66,48.01424242,3168.94
16365,17,124,25.54306452,3167.34
16539,2,131,24.13435115,3161.6
13804,30,167,18.92886228,3161.12
12976,211,154,20.49597403,3156.38
16584,80,82,38.48987805,3156.17
14306,51,46,68.50869565,3151.4
15065,37,166,18.96222892,3147.73
15614,437,81,38.8562963,3147.36
15916,16,306,10.27856209,3145.24
17702,30,153,20.54928105,3144.04
15095,103,124,25.33580645,3141.64
14897,7,127,24.72866142,3140.54
15602,8,125,25.10368,3137.96
12456,44,125,25.08112,3135.14
17354,50,101,31.02930693,3133.96
13786,367,116,26.96543103,3127.99
14963,9,476,6.562121849,3123.57
15199,59,51,61.22352941,3122.4
17145,512,180,17.33838889,3120.91
13052,212,248,12.57794355,3119.33
15027,30,91,34.25604396,3117.3
13692,24,96,32.44166667,3114.4
14978,72,290,10.73168966,3112.19
15983,22,258,12.05569767,3110.37
16678,2,163,19.07969325,3109.99
13742,16,313,9.929297125,3107.87
13538,43,142,21.85302817,3103.13
15031,4,395,7.855544304,3102.94
15491,95,154,20.13045455,3100.09
16933,1,282,10.99042553,3099.3
13464,58,151,20.51417219,3097.64
12937,15,217,14.27470046,3097.61
15105,18,151,20.49609272,3094.91
15373,8,189,16.32031746,3084.54
14312,46,180,17.13483333,3084.27
12511,428,190,16.23168421,3084.02
17929,11,15,205.4733333,3082.1
17090,4,90,34.22422222,3080.18
14700,32,167,18.41952096,3076.06
13772,33,567,5.41973545,3072.99
12469,522,76,40.40184211,3070.54
13631,99,11,279.1290909,3070.42
14038,78,161,19.06757764,3069.88
13196,11,188,16.30760638,3065.83
14044,26,826,3.71027845,3064.69
16400,94,267,11.46011236,3059.85
16059,65,391,7.809641944,3053.57
16007,47,657,4.646971081,3053.06
14064,29,236,12.93135593,3051.8
15241,66,184,16.57695652,3050.16
16560,26,198,15.39585859,3048.38
14916,70,134,22.70858209,3042.95
12849,31,144,21.12826389,3042.47
13647,9,139,21.88258993,3041.68
14673,3,148,20.52243243,3037.32
13557,28,180,16.84588889,3032.26
12473,29,167,18.09275449,3021.49
13485,233,158,19.10898734,3019.22
14456,5,947,3.186145723,3017.28
16718,369,177,16.98350282,3006.08
14621,1,159,18.87150943,3000.57
13635,67,162,18.51333333,2999.16
15810,78,166,18.06650602,2999.04
15182,154,125,23.991616,2998.952
15611,9,94,31.88595745,2997.28
14161,215,277,10.81924188,2996.93
14590,424,202,14.81866337,2993.37
15687,8,166,18.03072289,2993.1
15754,51,131,22.83656489,2991.59
14344,127,230,13.00017391,2990.04
15681,25,88,33.97386364,2989.7
18241,9,159,18.78610063,2986.99
14226,28,97,30.77453608,2985.13
16012,35,239,12.46271967,2978.59
12838,33,356,8.359297753,2975.91
17692,127,162,18.3691358,2975.8
17655,10,111,26.78711712,2973.37
12854,78,261,11.38302682,2970.97
16120,59,92,32.25554348,2967.51
15967,23,480,6.179166667,2966
12374,25,83,35.71975904,2964.74
17032,547,237,12.50476793,2963.63
12457,66,84,35.26488095,2962.25
14506,17,398,7.43781407,2960.25
15329,39,154,19.21318182,2958.83
16416,26,186,15.90258065,2957.88
13012,9,153,19.33222222,2957.83
13110,31,252,11.73599206,2957.47
16736,505,143,20.67524476,2956.56
14867,185,137,21.54788321,2952.06
13253,156,75,39.34813333,2951.11
12877,3,274,10.73773723,2942.14
15757,65,193,15.23502591,2940.36
17588,100,71,41.40211268,2939.55
14544,24,187,15.71406417,2938.53
12967,358,65,45.208,2938.52
12635,89,179,16.37100559,2930.41
15312,75,163,17.97662577,2930.19
13890,1,173,16.92127168,2927.38
12906,11,63,46.34619048,2919.81
16358,1,154,18.95876623,2919.65
13764,70,370,7.890864865,2919.62
15392,4,144,20.21958333,2911.62
14233,49,73,39.78452055,2904.27
14293,3,119,24.39504202,2903.01
16383,74,400,7.241725,2896.69
17242,108,84,34.39619048,2889.28
13501,288,114,25.30798246,2885.11
16633,17,152,18.96776316,2883.1
14251,1,78,36.91923077,2879.7
18170,33,126,22.84126984,2878
14005,9,84,34.22285714,2874.72
12438,14,98,29.31826531,2873.19
15043,31,51,56.28078431,2870.32
16711,3,33,86.92363636,2868.48
16229,87,176,16.29465909,2867.86
14758,144,136,21.06595588,2864.97
16062,9,185,15.47810811,2863.45
12685,28,157,18.23617834,2863.08
14524,31,322,8.88757764,2861.8
16755,114,319,8.970752351,2861.67
13963,308,165,17.33678788,2860.57
16979,3,129,22.16852713,2859.74
15563,22,257,11.1263035,2859.46
16225,44,300,9.531033333,2859.31
13728,36,164,17.40957317,2855.17
16554,42,167,17.01628743,2841.72
13784,9,43,65.83372093,2830.85
15797,113,12,235.09,2821.08
16775,10,259,10.89127413,2820.84
17228,15,327,8.623944954,2820.03
14875,107,89,31.67853933,2819.39
13477,37,157,17.95649682,2819.17
14935,297,26,108.3963462,2818.305
13032,52,207,13.6036715,2815.96
16871,22,137,20.5280292,2812.34
12676,24,107,26.25635514,2809.43
13799,116,106,26.44877358,2803.57
12826,2,157,17.83917197,2800.75
14903,21,350,7.986657143,2795.33
14035,28,145,19.27413793,2794.75
15353,254,360,7.762416667,2794.47
13330,92,117,23.8725641,2793.09
12863,52,48,58.178125,2792.55
17530,1,477,5.852599581,2791.69
16764,3,700,3.987071429,2790.95
15073,9,159,17.53471698,2788.02
17552,60,143,19.4879021,2786.77
13719,15,248,11.22209677,2783.08
14121,3,159,17.48522013,2780.15
17790,26,302,9.203344371,2779.41
17961,21,630,4.410603175,2778.68
14869,8,244,11.38581967,2778.14
15993,8,543,5.115414365,2777.67
16104,61,232,11.95887931,2774.46
17031,11,50,55.477,2773.85
15235,217,178,15.57730337,2772.76
15965,17,332,8.349216867,2771.94
13695,31,96,28.86177083,2770.73
18210,1,144,19.22798611,2768.83
15817,420,152,18.2,2766.4
13813,39,143,19.33895105,2765.47
16407,12,225,12.274,2761.65
17115,8,120,23.01241667,2761.49
12909,39,158,17.46208861,2759.01
17368,23,226,12.20482301,2758.29
16335,551,361,7.627479224,2753.52
17870,2,272,10.12238971,2753.29
13736,5,554,4.968357401,2752.47
17490,0,116,23.7112069,2750.5
14665,60,132,20.83068182,2749.65
12982,242,178,15.4202809,2744.81
15841,72,92,29.80880435,2742.41
13077,1,330,8.305,2740.65
17241,385,170,16.09788235,2736.64
12986,428,102,26.76313725,2729.84
15596,100,155,17.59819355,2727.72
16190,40,119,22.88697479,2723.55
14125,10,166,16.38933735,2720.63
15985,123,104,26.10846154,2715.28
16232,43,105,25.83780952,2712.97
17884,3,406,6.646477833,2698.47
18173,86,45,59.91911111,2696.36
12820,3,159,16.91522013,2689.52
16086,59,129,20.83511628,2687.73
14748,29,159,16.8672956,2681.9
14404,33,181,14.81281768,2681.12
16434,29,180,14.85383333,2673.69
18283,3,938,2.841044776,2664.9
17720,26,132,20.18106061,2663.9
15910,0,620,4.292209677,2661.17
13473,60,70,37.968,2657.76
15671,18,78,34.06576923,2657.13
16369,18,169,15.71928994,2656.56
17744,3,151,17.54397351,2649.14
12516,77,74,35.79216216,2648.62
16618,31,96,27.5790625,2647.59
13203,9,169,15.65230769,2645.24
13819,301,101,26.16188119,2642.35
14756,15,119,22.1907563,2640.7
12391,21,267,9.883220974,2638.82
15814,16,98,26.88204082,2634.44
12520,79,152,17.33065789,2634.26
14410,92,385,6.836103896,2631.9
16276,176,26,101.1303846,2629.39
17470,44,155,16.94496774,2626.47
13422,64,127,20.67952756,2626.3
13644,16,146,17.97438356,2624.26
12671,606,45,58.27735556,2622.481
12423,0,165,15.89327273,2622.39
17388,77,55,47.65745455,2621.16
15142,46,142,18.45014085,2619.92
13211,10,201,13.02870647,2618.77
14262,8,143,18.3093007,2618.23
14431,302,81,32.27407407,2614.2
14397,2,87,30.03402299,2612.96
15157,3,152,17.14506579,2606.05
14564,434,107,24.35158879,2605.62
15660,25,151,17.24298013,2603.69
17553,129,6,433.6625,2601.975
15826,56,119,21.83428571,2598.28
13700,26,240,10.82070833,2596.97
12412,74,127,20.44826772,2596.93
14808,39,231,11.24008658,2596.46
17284,60,373,6.958552279,2595.54
14163,87,58,44.73482759,2594.62
14229,51,72,36.02833333,2594.04
17043,32,199,13.03341709,2593.65
14129,1,109,23.77376147,2591.34
14147,78,30,86.34,2590.2
16206,54,240,10.791125,2589.87
15062,71,159,16.26176101,2585.62
16499,360,144,17.90513889,2578.34
17095,22,137,18.77554745,2572.25
17002,85,84,30.61369048,2571.55
15434,8,134,19.15716418,2567.06
17386,7,38,67.54934211,2566.875
14842,43,145,17.70089655,2566.63
13192,95,162,15.7937037,2558.58
15033,4,501,5.104151697,2557.18
16036,87,140,18.26314286,2556.84
13862,18,160,15.9755625,2556.09
16817,2,141,18.11829787,2554.68
16115,9,419,6.094988067,2553.8
14195,201,16,159.6015625,2553.625
14745,112,140,18.22435714,2551.41
15098,182,3,850.1133333,2550.34
18179,9,109,23.37201835,2547.55
17465,425,142,17.90697183,2542.79
14548,150,110,23.10263636,2541.29
17463,16,316,8.022974684,2535.26
13623,30,284,8.919225352,2533.06
15906,19,201,12.58800995,2530.19
14659,8,253,9.99972332,2529.93
16889,194,217,11.64354839,2526.65
14790,16,145,17.4042069,2523.61
16987,3,261,9.660536398,2521.4
15862,8,498,5.044759036,2512.29
16359,7,125,20.06896,2508.62
17101,10,73,34.34315068,2507.05
17550,197,321,7.808847352,2506.64
17876,399,4,626.47875,2505.915
12978,385,163,15.35472393,2502.82
13471,1,254,9.84976378,2501.84
15021,8,623,4.013788122,2500.59
15747,12,216,11.57319444,2499.81
16202,360,124,20.15306452,2498.98
16041,30,6,416.4733333,2498.84
17594,85,104,24.01807692,2497.88
15932,4,115,21.70321739,2495.87
14541,58,175,14.23645714,2491.38
17262,52,19,130.9873684,2488.76
15227,36,120,20.73741667,2488.49
15716,145,286,8.68972028,2485.26
12517,28,279,8.894623656,2481.6
13507,3,162,15.30345679,2479.16
13588,15,174,14.24683908,2478.95
12806,435,67,36.96522388,2476.67
13134,85,121,20.45644628,2475.23
12739,78,89,27.80966292,2475.06
14696,4,154,16.06025974,2473.28
13762,218,35,70.64228571,2472.48
12924,88,74,33.37027027,2469.4
14421,57,96,25.72260417,2469.37
17288,9,288,8.5709375,2468.43
17164,32,144,17.134375,2467.35
